Date,Year,Distance,Event / Venue,Joggler,Gender,Nationality,Finish Time,Drops,Notes / Result Links,total_seconds,IAAF Points
29/06/2019,2019,7b 60m,"IJA, Fort Wayne",Bennett Santora,M,0,0:00:43.07,?,IJA Database,43.07,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Jacob Heimer,M,0,0:00:43.52,?,IJA Database,43.52,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Heather Marriott,F,USA,0:00:46.09,?,IJA Database,46.09,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Anthony Zeszut,M,0,0:00:46.90,?,IJA Database,46.9,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Joshua Black,M,0,0:00:47.74,?,IJA Database,47.74,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",JoAnn Ireland,F,USA,0:00:48.04,?,IJA Database,48.04,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Becky Kresser,F,0,0:00:51.75,?,IJA Database,51.75,0
29/06/2019,2019,3b 60m,"IJA, Fort Wayne",Barry Goldmeier,M,USA,0:00:54.10,?,IJA Database,54.1,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Caleb Black,M,0,0:00:54.30,?,IJA Database,54.3,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Mark Jolin,M,0,0:00:57.33,?,IJA Database,57.33,0
29/06/2019,2019,7b 60m,"IJA, Fort Wayne",Mark Fiore,M,USA,0:00:57.51,?,IJA Database,57.51,0
29/06/2019,2019,5b 60m,"IJA, Fort Wayne",JoAnn Ireland,F,USA,0:01:00.10,?,IJA Database,60.1,0
29/06/2019,2019,5b 200m,"IJA, Fort Wayne",Kyle Albrecht,M,0,0:01:01.10,?,IJA Database,61.1,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Daniel James,M,0,0:01:01.70,?,IJA Database,61.7,0
29/06/2019,2019,7b 60m,"IJA, Fort Wayne",Mike Moore,M,USA,0:01:02.80,?,IJA Database,62.8,0
29/06/2019,2019,5b 200m,"IJA, Fort Wayne",Bennett Santora,M,0,0:01:07.40,?,IJA Database,67.4,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Laura Kaseman,F,0,0:01:08.80,?,IJA Database,68.8,0
29/06/2019,2019,5b 60m,"IJA, Fort Wayne",Sterling Franklin,M,USA,0:01:10.70,?,IJA Database,70.7,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Josh Dibbin,M,0,0:01:13.40,?,IJA Database,73.4,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Barry Goldmeier,M,USA,0:01:20.80,?,IJA Database,80.8,0
29/06/2019,2019,5b 60m,"IJA, Fort Wayne",Barry Goldmeier,M,USA,0:01:23.30,?,IJA Database,83.3,0
29/06/2019,2019,5b 200m,"IJA, Fort Wayne",David Pavlove Cunsolo,M,0,0:01:25.30,?,IJA Database,85.3,0
29/06/2019,2019,5b 60m,"IJA, Fort Wayne",Laura Kaseman,F,0,0:01:26.10,?,IJA Database,86.1,0
29/06/2019,2019,5b 200m,"IJA, Fort Wayne",Mike Moore,M,USA,0:01:28.00,?,IJA Database,88.0,0
29/06/2019,2019,5b 200m,"IJA, Fort Wayne",Barry Goldmeier,M,USA,0:01:28.40,?,IJA Database,88.4,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Riley McLincha,M,USA,0:01:32.90,?,IJA Database,92.9,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Sarah Kresser,F,0,0:01:37.90,?,IJA Database,97.9,0
29/06/2019,2019,5b 200m,"IJA, Fort Wayne",Len Ferman,M,USA,0:01:38.20,?,IJA Database,98.2,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Sterling Franklin,M,USA,0:01:49.00,?,IJA Database,109.0,177
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Shane Kaseman,M,0,0:01:53.40,?,IJA Database,113.4,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Aaron Scott,M,USA,0:01:55.10,?,IJA Database,115.1,92
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Eric Walter,M,0,0:01:55.50,?,IJA Database,115.5,88
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Len Ferman,M,USA,0:01:59.60,?,IJA Database,119.6,47
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Adam Hellman,M,0,0:02:01.90,?,IJA Database,121.9,30
29/06/2019,2019,5b 200m,"IJA, Fort Wayne",Nicolas Souren,M,0,0:02:02.60,?,IJA Database,122.6,0
29/06/2019,2019,3b 800m,"IJA, Fort Wayne",Eric Walter,M,0,0:02:12.90,?,IJA Database,132.9,477
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Craig Muhlenkamp,M,USA,0:02:13.40,?,IJA Database,133.4,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Nicolas Souren,M,0,0:02:17.00,?,IJA Database,137.0,0
29/06/2019,2019,3b 4x200m,"IJA, Fort Wayne","Mark Fiore, Sterling Franklin, Nicolas Souren, Craig Muhlenkamp",M,0,0:02:18.90,?,IJA Database,138.9,7
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Mike Moore,M,USA,0:02:19.60,?,IJA Database,139.6,0
29/06/2019,2019,5b 60m,"IJA, Fort Wayne",Becky Kresser,F,0,0:02:19.80,?,IJA Database,139.8,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",David Pavlove Cunsolo,M,0,0:02:22.50,?,IJA Database,142.5,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Owen Gerba,M,0,0:02:28.80,?,IJA Database,148.8,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Izaak Jolin,M,0,0:02:30.30,?,IJA Database,150.3,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Joshua Black,M,0,0:02:36.60,?,IJA Database,156.6,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Anthony Zeszut,M,0,0:02:42.40,?,IJA Database,162.4,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Mark Jolin,M,0,0:02:43.40,?,IJA Database,163.4,0
29/06/2019,2019,3b 4x200m,"IJA, Fort Wayne","Len Ferman, Mark Jolin, Eric Walter, Anthony Zeszut",M,0,0:02:50.50,?,IJA Database,170.5,0
29/06/2019,2019,3b 4x200m,"IJA, Fort Wayne","Adam Hellman, David Pavlove Cunsolo, Owen Gerba, Josh Dibbin",M,0,0:02:57.60,?,IJA Database,177.6,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Jacob Heimer,M,0,0:02:57.70,?,IJA Database,177.7,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Heather Marriott,F,USA,0:02:59.90,?,IJA Database,179.9,1
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Sterling Franklin,M,USA,0:03:12.60,?,IJA Database,192.6,241
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",JoAnn Ireland,F,USA,0:03:13.20,?,IJA Database,193.2,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Aaron Scott,M,USA,0:03:23.20,?,IJA Database,203.2,145
29/06/2019,2019,5b 200m,"IJA, Fort Wayne",JoAnn Ireland,F,USA,0:03:23.60,?,IJA Database,203.6,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Becky Kresser,F,0,0:03:41.20,?,IJA Database,221.2,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Bennett Santora,M,0,0:03:42.60,?,IJA Database,222.6,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Adam Hellman,M,0,0:03:51.20,?,IJA Database,231.2,8
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Jacob Heimer,M,0,0:03:54.70,?,IJA Database,234.7,3
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Daniel James,M,0,0:03:56.30,?,IJA Database,236.3,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Craig Muhlenkamp,M,USA,0:04:01.70,?,IJA Database,241.7,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Mike Moore,M,USA,0:04:15.00,?,IJA Database,255.0,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Owen Gerba,M,0,0:04:19.30,?,IJA Database,259.3,0
29/06/2019,2019,3b 4x200m,"IJA, Fort Wayne","Sarah Kresser, Becky Kresser, Heather Marriott, Laura Kaseman",F,0,0:04:20.50,?,IJA Database,260.5,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Barry Goldmeier,M,USA,0:04:32.00,?,IJA Database,272.0,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Anthony Zeszut,M,0,0:04:32.20,?,IJA Database,272.2,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",David Pavlove Cunsolo,M,0,0:04:36.20,?,IJA Database,276.2,0
29/06/2019,2019,3b 4x200m,"IJA, Fort Wayne","Caleb Black, Joshua Black, Shane Kaseman, Izaak Jolin",M,0,0:04:36.30,?,IJA Database,276.3,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Izaak Jolin,M,0,0:04:41.60,?,IJA Database,281.6,0
29/06/2019,2019,5b 200m,"IJA, Fort Wayne",Sterling Franklin,M,USA,0:04:50.40,?,IJA Database,290.4,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Riley McLincha,M,USA,0:05:16.50,?,IJA Database,316.5,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Mark Jolin,M,0,0:05:21.70,?,IJA Database,321.7,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Heather Marriott,F,USA,0:05:25.90,?,IJA Database,325.9,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Sarah Kresser,F,0,0:05:36.60,?,IJA Database,336.6,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Joanne Ireland,F,0,0:06:06.60,?,IJA Database,366.6,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Caleb Black,M,0,0:06:09.40,?,IJA Database,369.4,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Becky Kresser,F,0,0:06:34.30,?,IJA Database,394.3,0
29/06/2019,2019,3b 4x200m,"IJA, Fort Wayne","Barry Goldmeier, Riley McLincha",M,0,0:06:41.80,?,IJA Database,401.8,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Laura Kaseman,F,0,0:07:59.40,?,IJA Database,479.4,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Daniel James,M,0,0:08:16.30,?,IJA Database,496.3,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Barry Goldmeier,M,USA,0:08:19.20,?,IJA Database,499.2,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Riley McLincha,M,USA,0:08:22.30,?,IJA Database,502.3,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Josh Dibbin,M,0,0:09:32.10,?,IJA Database,572.1,0
29/06/2019,2019,3b 200m,"IJA, Fort Wayne",Gabrielle Foran,F,CAN,0:00:35.76,?,IJA Database,35.76,212
29/06/2019,2019,5b 60m,"IJA, Fort Wayne",Gabrielle Foran,F,CAN,0:01:05.50,?,IJA Database,65.5,0
29/06/2019,2019,3b 600m,"IJA, Fort Wayne",Gabrielle Foran,F,CAN,0:02:00.40,?,IJA Database,120.4,482
29/06/2019,2019,3b 4x200m,"IJA, Fort Wayne","Gabrielle Foran, Mike Moore, Bennett Santora, Nestor Sokhan",M,0,0:02:32.30,?,IJA Database,152.3,0
29/06/2019,2019,3b 1000m,"IJA, Fort Wayne",Gabrielle Foran,F,CAN,0:03:29.10,?,IJA Database,209.1,558
29/06/2019,2019,5b 200m,"IJA, Fort Wayne",Gabrielle Foran,F,CAN,0:03:29.60,?,IJA Database,209.6,0
27/06/2019,2019,3b 5km,"St. Peter's Fiesta 5km, Gloucester, MA",Richard Ross,M,USA,0:19:59.00,?,https://www.instagram.com/p/BzQTDEWhe-X/  https://newenglandruns.com/race-results/st-peters-fiesta-5k/?date=2019-06-27&result=43122&bib=ross&gender=&division=&order_by=finish_time&order=ASC,1199.0,161
16/06/2019,2019,3b Marathon,Bahtat Marathon,Tim Butler,M,GBR,5:33:23.00,?,Marathon #42: https://www.joggling.co.uk/Marathon-List,20003.0,0
16/06/2019,2019,3b 5km,"Evanston Race Against Hate, IL",Dean Radcliffe,M,USA,0:25:10.00,?,https://results.raceroster.com/v2/en-US/results/urrk4wsy39e9crfs/results?subEvent=25982&page=1&search=Dean+radcliffe,1510.0,0
15/06/2019,2019,3b 13km,Sapanca ultra 13K,Ferda Tekgül,M,TUR,1:28:27.00,?,https://onedrive.live.com/?authkey=%21ADr22XJVkZDvUAU&cid=D218D0DBBD3CA6B9&id=D218D0DBBD3CA6B9%21143009&parId=D218D0DBBD3CA6B9%21188717&o=OneUp,5307.0,0
15/06/2019,2019,3b Marathon,LGT Alpine Marathon,Daniel Raum,M,AUT,5:07:21.00,?,https://www.alphafoto.com/images.php?runID=1143&sn=582 https://www.datasport.com/en/diploma/?racenr=21181&stnr=582,18441.0,0
09/06/2019,2019,3b Half Marathon,"Dumb Dutchman Half Marathon, Reading, PA",Tim Ebersole,M,USA,1:38:42.00,17,https://www.pretzelcitysports.com/wp-content/uploads/2019/06/19-reading-dumb-half-res.pdf,5922.0,122
08/06/2019,2019,3b 5km,"Blue Nose 5k, Halifax, Nova Scotia",Michael-Lucien Bergeron,M,CAN,0:17:16.00,?,https://www.sportstats.ca/display-results.xhtml?raceid=100727&status=results&lastname=Bergeron    https://www.facebook.com/664250217053533/posts/pfbid02AgUtA5gMLKM8xnTKednYBmKC4xshKLLrVbZs8PcD2xoLobwPAifzwaotF4kj43N2l/?app=fbl,1036.0,453
02/06/2019,2019,3b Marathon,Huddersfield Marathon,Tim Butler,M,GBR,5:06:13.00,?,Marathon #41: https://www.joggling.co.uk/Marathon-List  https://www.doncasterathleticclub.com/results-update-3-june-2019-huddersfield-humber-bridge-half-escape-from-gb-calderdale-way-ultra-and-parkruns/?fbclid=IwAR3YhCfSbUN5tPfdy8Hm7N_xGcg4rVoxfEO6oARGG_bbrtOh0nlvXz_T0oM,18373.0,0
26/05/2019,2019,3b Marathon,Winterthur Marathon,Daniel Raum,M,AUT,3:22:58.00,?,https://services.datasport.com/2019/lauf/winterthur/rang010.htm,12178.0,223
18/05/2019,2019,3b 10km,Bozcaada,Necmi Oztoprak,M,TUR,0:53:31.00,3,https://www.instagram.com/p/Bxmx3Zdh2P5/,3211.0,0
18/05/2019,2019,3b 10km,Bozcaada,Levent Denizci,M,TUR,1:02:16.00,2,https://www.instagram.com/p/BxmoEpphnga/,3736.0,0
18/05/2019,2019,3b Marathon,Fargo Marathon,Ivan Schleppenbach,M,USA,3:44:42.00,?,https://www.mtecresults.com/runner/show?race=8184&rid=1211,13482.0,85
11/05/2019,2019,3b Ultra (33m),Chesterfield Spire Ultra,Tim Butler,M,GBR,7:06:13.00,?,Marathon #40: https://www.joggling.co.uk/Marathon-List,25573.0,0
05/05/2019,2019,3b Marathon,Vancouver Marathon,Nigel Wakita,M,CAN,4:01:12.00,6,https://www.instagram.com/p/BxGYO6IgjoJ/?hl=en,14472.0,24
27/04/2019,2019,3b 5km,Cardiff Parkrun,Pete Barnard,M,GBR,0:29:53.00,?,https://www.parkrun.org.uk/cardiff/results/594/     https://twitter.com/speirce/status/1122092919303868416,1793.0,0
21/04/2019,2019,3b Marathon,Northampton Chocathon,Tim Butler,M,GBR,4:47:09.00,?,Marathon #39: https://www.joggling.co.uk/Marathon-List,17229.0,0
14/04/2019,2019,3b Marathon,Peterborough Marathon,Tim Butler,M,GBR,4:24:54.00,?,Marathon #38: https://www.joggling.co.uk/Marathon-List,15894.0,0
13/04/2019,2019,3b Marathon,"Linz Marathon, Austria",Daniel Raum,M,AUT,3:14:19.00,?,https://linzmarathon.r.mikatiming.de/2019/?pid=search,11659.0,296
07/04/2019,2019,3b 10km,Vodafone ?stanbul Yar? Maratonu 2019,Ferda Tekgül,M,TUR,1:06:54.00,?,https://event.spor.istanbul/eventresults.aspx,4014.0,0
07/04/2019,2019,3b Half Marathon,Bonn Half Marathon,Peter Meyer,M,DEU,2:14:57.00,4,50% 4 balls,8097.0,0
30/03/2019,2019,3b 5km,Leicester Victoria Parkrun,Scott Jenkins,M,GBR,0:25:39.00,?,,1539.0,0
23/03/2019,2019,3b Marathon,Yorkshire Cakeathon,Tim Butler,M,GBR,4:58:51.00,?,Marathon #37: https://www.joggling.co.uk/Marathon-List,17931.0,0
16/03/2019,2019,3b 5km,Gloucester City Parkrun,Jordan Evans,M,GBR,0:20:48.00,2,https://www.strava.com/activities/2222976844,1248.0,102
10/03/2019,2019,3b Marathon,Cambridge Boundary Run,Tim Butler,M,GBR,4:53:28.00,?,Marathon #36: https://www.joggling.co.uk/Marathon-List,17608.0,0
09/02/2019,2019,3b 12km,Manavgat ultra  12k,Ferda Tekgül,M,TUR,1:51:39.00,?,https://limitsensin.org/live/results/manavgatultra2019/12K,6699.0,0
27/01/2019,2019,3b Marathon,Celebration Orlando Marathon,Barak Hirschowitz,M,USA,5:08:29.00,?,https://marathonview.net/search?query=barak%20hirschowitz,18509.0,0
19/01/2019,2019,3b Ultra (30m),Pierrepont 6 Hour,Tim Butler,M,GBR,5:39:44.00,?,Marathon #35: https://www.joggling.co.uk/Marathon-List,20384.0,0
19/01/2019,2019,3b 10 Miles,"Winter Beach Run, Jacksonville Beach",Rhett Farber,M,USA,2:50:38.00,0,https://www.facebook.com/photo/?fbid=10160334330333661&set=p.10160334330333661,10238.0,0
01/01/2019,2019,3b 5km,Armley Parkrun,Ralph Kidner,M,GBR,0:31:01.00,?,https://www.parkrun.org.uk/armley/results/29/ https://m.facebook.com/story.php?story_fbid=pfbid0S5Y7CWHugGrM2R3UnDsNUshTjfSs29GTfhidBuUhGMNM1h6ufibYEvqhRzzmm3XFl&id=587811608285641,1861.0,0
28/12/2018,2018,3b Marathon,Barrow Xmas Tipple,Tim Butler,M,GBR,4:56:44.00,?,Marathon #34: https://www.joggling.co.uk/Marathon-List,17804.0,0
17/11/2018,2018,3b Marathon,Kirkstall Abbey Marathon,Tim Butler,M,GBR,4:37:54.00,?,Marathon #33: https://www.joggling.co.uk/Marathon-List,16674.0,0
10/11/2018,2018,3b 5km,Dinton Pastures Parkrun,Stuart Humphries,M,GBR,0:24:20.00,?,https://www.parkrun.org.uk/dintonpastures/results/18/   https://www.parkrun.org.uk/dintonpastures/news/2018/11/12/dinton-pastures-parkrun-18/,1460.0,0
04/11/2018,2018,3b 5km,Time Trial,Sterling Franklin,M,USA,0:19:32.00,0,https://www.youtube.com/watch?v=4pMKerapCpk,1172.0,199
04/11/2018,2018,3b 10km,Leeds Abbey Dash,Pete Barnard,M,GBR,0:59:29.00,0,https://results.sporthive.com/events/6460069711597044224/races/446670,3569.0,0
04/11/2018,2018,3b 10km,Leeds Abbey Dash,Ralph Kidner,M,GBR,1:00:29.00,4,https://results.sporthive.com/events/6460069711597044224/races/446670,3629.0,0
04/11/2018,2018,3b Marathon,New York City Marathon,Jack Hirschowitz,M,USA,4:51:10.00,?,https://results.nyrr.org/event/M2018/finishers#search=Jack%2520Hirschowitz,17470.0,0
21/10/2018,2018,3b Half Marathon,Toronto Waterfront Half Marathon,Michael-Lucien Bergeron,M,CAN,1:17:09.00,?,https://runningmagazine.ca/sections/runs-races/bergeron-breaks-half-marathon-joggling-record/,4629.0,582
21/10/2018,2018,3b Half Marathon,Toronto Waterfront Half Marathon,Graydon Snider,M,CAN,1:17:11.00,?,https://runningmagazine.ca/sections/runs-races/bergeron-breaks-half-marathon-joggling-record/,4631.0,581
21/10/2018,2018,3b Marathon,"Yonkers Marathon, New York",Chris Pert,M,USA,4:30:30.00,?,https://marathonview.net/search?query=christopher%20pert,16230.0,0
20/10/2018,2018,3b 5km,Trick or Trot 5km,Tyler Wishau,M,USA,0:21:04.00,0,https://www.facebook.com/profile/100064067107732/search/?q=joggling,1264.0,86
14/10/2018,2018,3b Marathon,Spires and Steeples,Tim Butler,M,GBR,5:33:00.00,?,Marathon #32: https://www.joggling.co.uk/Marathon-List,19980.0,0
07/10/2018,2018,3b 10km,Southend 10km,Jordan Evans,M,GBR,0:41:20.00,?,https://www.strava.com/activities/1889442921,2480.0,236
07/10/2018,2018,3b Marathon,Chicago Marathon,Perry Romanowski,M,USA,3:45:13.00,?,https://chicago-history.r.mikatiming.com/2021/?pid=search,13513.0,83
07/10/2018,2018,3b Marathon,Chicago Marathon,Sarah Szefi,F,USA,4:02:30.00,?,https://chicago-history.r.mikatiming.com/2021/?pid=search,14550.0,404
30/09/2018,2018,3b Half Marathon,Cheltenham Half Marathon,Jordan Evans,M,GBR,1:26:55.00,?,,5215.0,331
29/09/2018,2018,3b Marathon,Warsaw Marathon,Jarek Widomski,M,POL,3:39:54.00,7,,13194.0,110
15/09/2018,2018,3b 5km,Dalby Forest Parkrun,Pete Barnard,M,GBR,0:26:24.00,?,https://www.parkrun.org.uk/dalbyforest/results/127/  https://www.parkrun.org.uk/dalbyforest/news/2018/09/23/event-127-return-of-the-joggler/,1584.0,0
09/09/2018,2018,3b 10km,Pied Piper 10km,Jordan Evans,M,GBR,0:41:53.00,?,https://www.strava.com/activities/1829732164,2513.0,213
02/09/2018,2018,3b Marathon,Hornsea Marathon,Tim Butler,M,GBR,4:22:23.00,?,Marathon #31: https://www.joggling.co.uk/Marathon-List,15743.0,0
30/08/2018,2018,3b Mile,Time Trial,Scott Jenkins,M,GBR,0:06:58.00,0,,418.0,0
27/08/2018,2018,7b 100m,Time Trial,Thomas Dietz,M,DEU,0:00:42.50,?,https://twitter.com/mkapral/status/1033866958666690561,42.5,0
25/08/2018,2018,3b 5 Miles,"Summer Beach Run, Jacksonville Beach",Rhett Farber,M,USA,1:17:45.00,0,https://www.facebook.com/photo/?fbid=10160334331328661&set=p.10160334331328661,4665.0,0
19/08/2018,2018,3b 10km,"Navy 10k Race, Halifax, Nova Scotia",Michael-Lucien Bergeron,M,CAN,0:35:36.00,?,https://athleticsillustrated.com/michael-lucien-bergerons-ballsy-joggling-nets-him-a-world-10k-record/    https://runningmagazine.ca/the-scene/canadian-runs-5000m-joggling-world-record-of-1650/,2136.0,542
18/08/2018,2018,3b 5km,Frédéric Back parkrun,Graydon Snider,M,CAN,0:16:57.00,0,https://www.parkrun.ca/fredericback/news/2018/09/15/highlights-from-the-last-few-weeks/  https://www.parkrun.ca/fredericback/results/58/,1017.0,497
12/08/2018,2018,3b Marathon,Rocky Horror Tribute Marathon,Tim Butler,M,GBR,4:52:41.00,?,Marathon #30: https://www.joggling.co.uk/Marathon-List,17561.0,0
11/08/2018,2018,3b 5km,"Eagan Parkrun, Minnesota",Joshua Pichotta,M,USA,0:22:37.00,?,"https://www.parkrun.us/eagan/news/2018/08/17/lots-of-balls-in-the-air-eagan-parkrun-64-run-report/
https://www.parkrun.us/eagan/results/64/",1357.0,19
01/08/2018,2018,3b 1000m,Time Trial,Jannik Weiss,M,DEU,0:02:41.67,0,https://www.youtube.com/watch?v=gI1bCx23-cc,161.67,658
28/07/2018,2018,3b Marathon,Manvers Dusk Till Dawn,Tim Butler,M,GBR,4:56:48.00,?,Marathon #29: https://www.joggling.co.uk/Marathon-List,17808.0,0
28/07/2018,2018,3b 5km,Gloucester North Parkrun,Jordan Evans,M,GBR,0:21:26.00,?,https://www.strava.com/activities/1732580500,1286.0,65
24/07/2018,2018,3b 100m,"IJA, Springfield",Gabrielle Foran,F,CAN,0:00:18.50,?,IJA Database,18.5,120
24/07/2018,2018,3b 100m,"IJA, Springfield",Bryan Harris,M,0,0:00:14.00,?,IJA Database,14.0,220
24/07/2018,2018,5b 100m,"IJA, Springfield",Matthew Feldman,M,USA,0:00:14.10,?,IJA Database,14.1,205
24/07/2018,2018,3b 100m,"IJA, Springfield",Jared Ashton,M,0,0:00:14.20,?,IJA Database,14.2,191
24/07/2018,2018,3b 100m,"IJA, Springfield",Ben Fry,M,0,0:00:14.62,?,IJA Database,14.62,138
24/07/2018,2018,3b 100m,"IJA, Springfield",Kyle Albrecht,M,0,0:00:15.54,?,IJA Database,15.54,51
24/07/2018,2018,3b 100m,"IJA, Springfield",Martin Hiti,M,0,0:00:15.75,?,IJA Database,15.75,37
24/07/2018,2018,3b 100m,"IJA, Springfield",Garrett Borawski,M,0,0:00:16.18,?,IJA Database,16.18,16
24/07/2018,2018,3b 100m,"IJA, Springfield",Peter Holmquist,M,0,0:00:16.50,?,IJA Database,16.5,5
24/07/2018,2018,3b 100m,"IJA, Springfield",Bennett Santora,M,0,0:00:16.77,?,IJA Database,16.77,1
24/07/2018,2018,3b 100m,"IJA, Springfield",Isaac Cantor,M,0,0:00:16.93,?,IJA Database,16.93,0
24/07/2018,2018,3b 100m,"IJA, Springfield",David Pavlove Cunsolo,M,0,0:00:17.72,?,IJA Database,17.72,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Katie Burgess,F,0,0:00:19.06,?,IJA Database,19.06,85
24/07/2018,2018,3b 100m,"IJA, Springfield",Izaak Jolin,M,0,0:00:19.78,?,IJA Database,19.78,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Len Ferman,M,USA,0:00:20.31,?,IJA Database,20.31,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Tony Malikowski,M,USA,0:00:21.25,?,IJA Database,21.25,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Anthony Zeszut,M,0,0:00:21.72,?,IJA Database,21.72,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Jack Hirschowitz,M,USA,0:00:23.41,?,IJA Database,23.41,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Vincent Kaseman,M,0,0:00:23.92,?,IJA Database,23.92,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Becky Kresser,F,0,0:00:24.03,?,IJA Database,24.03,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Paul Arneberg,M,0,0:00:25.76,?,IJA Database,25.76,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Joshua Black,M,0,0:00:26.00,?,IJA Database,26.0,0
24/07/2018,2018,3b 100m,"IJA, Springfield",JoAnn Ireland,F,USA,0:00:27.22,?,IJA Database,27.22,0
24/07/2018,2018,5b 100m,"IJA, Springfield",Bennett Santora,M,0,0:00:27.93,?,IJA Database,27.93,0
24/07/2018,2018,5b 100m,"IJA, Springfield",Kyle Albrecht,M,0,0:00:28.85,?,IJA Database,28.85,0
24/07/2018,2018,5b 100m,"IJA, Springfield",Mike Moore,M,USA,0:00:29.75,?,IJA Database,29.75,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Caleb Black,M,0,0:00:29.84,?,IJA Database,29.84,0
24/07/2018,2018,5b 100m,"IJA, Springfield",Matthew Feldman,M,USA,0:00:30.65,?,IJA Database,30.65,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Ely Doan,M,0,0:00:36.78,?,IJA Database,36.78,0
24/07/2018,2018,3b 100m,"IJA, Springfield",Kirt Albrecht,M,0,0:00:40.87,?,IJA Database,40.87,0
24/07/2018,2018,5b 100m,"IJA, Springfield",Isaac Cantor,M,0,0:00:42.75,?,IJA Database,42.75,0
24/07/2018,2018,5b 100m,"IJA, Springfield",David Pavlove Cunsolo,M,0,0:00:49.94,?,IJA Database,49.94,0
24/07/2018,2018,5b 100m,"IJA, Springfield",Len Ferman,M,USA,0:00:58.06,?,IJA Database,58.06,0
